Month of Year,Domain,Operating System,State/Province,Source,Bounces,Entrances,Pageviews,Time on Page
1,eastlink.ca,Windows,Nova Scotia,cdp-hrc.uottawa.ca,0,5,14,"5,876"
1,dal.ca,Windows,Nova Scotia,uottawa.ca,0,5,9,84
1,eastlink.ca,Windows,Nova Scotia,virtualcampus.uottawa.ca,0,5,9,47
1,oclc.org,Windows,Ohio,google,0,5,9,14
1,,Windows,Ontario,(direct),0,5,9,"5,680"
1,nexicom.net,Windows,Ontario,(direct),0,5,9,"3,072"
1,rcmp-grc.gc.ca,Windows,Ontario,(direct),0,5,9,"1,175"
1,sdc-dsc.gc.ca,Windows,Ontario,(direct),0,5,9,"5,722"
1,velcom.ca,Windows,Ontario,(direct),0,5,9,37
1,acndigital.net,Windows,Ontario,(direct),0,5,14,108
1,agr.ca,Windows,Ontario,(direct),0,5,14,342
1,nrc.ca,Windows,Ontario,(direct),0,5,14,155
1,giffordassociates.com,Windows,Ontario,(direct),0,5,19,"1,765"
1,goldpak.com,Windows,Ontario,(direct),0,5,19,169
1,radiant.net,Windows,Ontario,(direct),0,5,19,899
1,ripnet.com,Windows,Ontario,(direct),0,5,19,"2,772"
1,cse-cst.gc.ca,Windows,Ontario,(direct),0,5,37,"3,671"
1,rogers.com,Windows,Ontario,137.122.15.46,0,5,14,192
1,rogers.com,Windows,Ontario,acmla.org,0,5,14,89
1,uottawa.ca,Windows,Ontario,altitude.uottawa.ca,0,5,14,337
1,teksavvy.com,Windows,Ontario,alumni.uottawa.ca,0,5,9,"3,306"
1,parl.gc.ca,Windows,Ontario,amicus.collectionscanada.ca,0,5,9,229
1,unknown.unknown,Windows,Ontario,amicus.collectionscanada.ca,0,5,28,"1,213"
1,uottawa.ca,Windows,Ontario,avg,0,5,9,14
1,bell.ca,Windows,Ontario,babylon,0,5,9,37
1,unknown.unknown,Windows,Ontario,babylon,0,5,9,37
1,knet.ca,Windows,Ontario,bing,0,5,9,117
1,parl.gc.ca,Windows,Ontario,bing,0,5,14,33
1,rogers.com,Windows,Ontario,bl169w.blu169.mail.live.com,0,5,9,131
1,aucc.ca,Windows,Ontario,catalogue.bib.uottawa.ca,0,5,9,52
1,tc.gc.ca,Windows,Ontario,catalogue.bib.uottawa.ca,0,5,42,"5,033"
1,utoronto.ca,Windows,Ontario,collectionscanada.gc.ca,0,5,14,201
1,bell.ca,Windows,Ontario,coop.uottawa.ca,0,5,14,56
1,rogers.com,Windows,Ontario,coop.uottawa.ca,0,5,33,"7,112"
1,unknown.unknown,Windows,Ontario,doc-depot.management.uottawa.ca,0,5,9,145
1,distributel.net,Windows,Ontario,droitcivil.uottawa.ca,0,5,14,23
1,bell.ca,Windows,Ontario,droitcivil.uottawa.ca,0,5,19,"6,897"
1,bell.ca,Windows,Ontario,eecs.uottawa.ca,0,5,14,19
1,on.ca,Windows,Ontario,etudesup.uottawa.ca,0,5,9,"1,002"
1,bell.ca,Windows,Ontario,etudesup.uottawa.ca,0,5,14,290
1,uottawa.ca,Windows,Ontario,facebook.com,0,5,9,75
1,rogers.com,Windows,Ontario,facilities.uottawa.ca,0,5,19,225
1,rogers.com,Windows,Ontario,familymedicine.uottawa.ca,0,5,28,"1,269"
1,uottawa.ca,Windows,Ontario,financialresources.uottawa.ca,0,5,70,"8,592"
1,uottawa.ca,Windows,Ontario,gazette.uottawa.ca,0,5,9,496
1,uottawa.ca,Windows,Ontario,geography.uottawa.ca,0,5,23,557
1,gov.on.ca,Windows,Ontario,google,0,5,9,56
1,hamilton.ca,Windows,Ontario,google,0,5,9,37
1,host57-server.com,Windows,Ontario,google,0,5,9,323
1,mkitravel.com,Windows,Ontario,google,0,5,9,47
1,ocdsb.ca,Windows,Ontario,google,0,5,9,0
1,psdpt-tpfd.gc.ca,Windows,Ontario,google,0,5,9,126
1,sympatico.ca,Windows,Ontario,google,0,5,9,"4,865"
1,telus.com,Windows,Ontario,google,0,5,9,23
1,yorku.ca,Windows,Ontario,google,0,5,9,52
1,cdic.ca,Windows,Ontario,google,0,5,14,197
1,ec.gc.ca,Windows,Ontario,google,0,5,14,740
1,kingston.net,Windows,Ontario,google,0,5,14,136
1,sdc-dsc.gc.ca,Windows,Ontario,google,0,5,19,61
1,uoguelph.ca,Windows,Ontario,google,0,5,19,361
1,ripnet.com,Windows,Ontario,google,0,5,23,553
1,rohcg.on.ca,Windows,Ontario,google,0,5,23,"1,035"
1,jhlawoffices.com,Windows,Ontario,google,0,5,33,824
1,moffatco.com,Windows,Ontario,google,0,5,37,"2,355"
1,tc.gc.ca,Windows,Ontario,google,0,5,94,"2,706"
1,fqc.qc.ca,Windows,Ontario,google.ca,0,5,9,14
1,nortext.ca,Windows,Ontario,google.ca,0,5,9,42
1,bluarc.ca,Windows,Ontario,google.ca,0,5,14,225
1,psac.com,Windows,Ontario,google.ca,0,5,14,47
1,unknown.com,Windows,Ontario,google.ca,0,5,23,"3,844"
1,acanac.net,Windows,Ontario,google.ca,0,5,28,"4,874"
1,pwgsc.gc.ca,Windows,Ontario,google.ca,0,5,42,"1,859"
1,cgocable.net,Windows,Ontario,google.com,0,5,9,618
1,kinaxis.com,Windows,Ontario,google.com,0,5,9,52
1,teksavvy.com,Windows,Ontario,google.com.br,0,5,9,84
1,rogers.com,Windows,Ontario,head.med.uottawa.ca,0,5,9,136
1,bell.ca,Windows,Ontario,health.uottawa.ca,0,5,9,23
1,uottawa.ca,Windows,Ontario,health.uottawa.ca,0,5,9,9
1,unknown.unknown,Windows,Ontario,health.uottawa.ca,0,5,14,487
1,uottawa.ca,Windows,Ontario,hr.uottawa.ca,0,5,9,28
1,bell.ca,Windows,Ontario,hr.uottawa.ca,0,5,33,"2,706"
1,bac-lac.gc.ca,Windows,Ontario,ischool.utoronto.ca,0,5,9,23
1,uottawa.ca,Windows,Ontario,ischool.utoronto.ca,0,5,9,9
1,utoronto.ca,Windows,Ontario,ischool.utoronto.ca,0,5,9,19
1,unknown.unknown,Windows,Ontario,lgdata.s3-website-us-east-1.amazonaws.com,0,5,9,23
1,uottawa.ca,Windows,Ontario,lgdata.s3-website-us-east-1.amazonaws.com,0,5,9,19
1,uoguelph.ca,Windows,Ontario,libguides.com,0,5,9,599
1,uottawa.ca,Windows,Ontario,libguides.com,0,5,9,"3,582"
1,uwo.ca,Windows,Ontario,ocul.on.ca,0,5,23,595
1,distributel.net,Windows,Ontario,orbis.uottawa.ca,0,5,9,47
1,teksavvy.com,Windows,Ontario,orbis.uottawa.ca,0,5,9,70
1,bell.ca,Windows,Ontario,orbis.uottawa.ca.proxy.bib.uottawa.ca,0,5,9,42
1,unknown.unknown,Windows,Ontario,ottawa.eblib.com.proxy.bib.uottawa.ca,0,5,9,14
1,rogers.com,Windows,Ontario,ottawa.scholarsportal.info.proxy.bib.uottawa.ca,0,5,19,"5,258"
1,rogers.com,Windows,Ontario,postgrad.med.uottawa.ca,0,5,14,122
1,bell.ca,Windows,Ontario,recherche.uottawa.ca,0,5,14,187
1,rogers.com,Windows,Ontario,recherche.uottawa.ca,0,5,14,164
1,dsl4u.ca,Windows,Ontario,registraire.uottawa.ca,0,5,9,70
1,videotron.ca,Windows,Ontario,registraire.uottawa.ca,0,5,70,"2,215"
1,cgocable.net,Windows,Ontario,registrar.uottawa.ca,0,5,9,28
1,primus.ca,Windows,Ontario,registrar.uottawa.ca,0,5,9,688
1,telus.com,Windows,Ontario,registrar.uottawa.ca,0,5,9,"1,648"
1,ncf.ca,Windows,Ontario,registrar.uottawa.ca,0,5,19,913
1,carleton.ca,Windows,Ontario,research.uottawa.ca,0,5,9,52
1,cgocable.net,Windows,Ontario,ruor.uottawa.ca,0,5,19,482
1,uottawa.ca,Windows,Ontario,saea.uottawa.ca,0,5,23,211
1,primus.ca,Windows,Ontario,sciencessociales.uottawa.ca,0,5,5,656
1,unknown.unknown,Windows,Ontario,sciencessociales.uottawa.ca,0,5,9,108
1,distributel.net,Windows,Ontario,search,0,5,9,70
1,travel-net.com,Windows,Ontario,search,0,5,14,"3,783"
1,carleton.ca,Windows,Ontario,search,0,5,19,445
1,rogers.com,Windows,Ontario,search.mywebsearch.com,0,5,14,80
1,rogers.com,Windows,Ontario,sfx.scholarsportal.info.proxy.bib.uottawa.ca,0,5,14,"1,227"
1,bell.ca,Windows,Ontario,socialsciences.uottawa.ca,0,5,9,42
1,unknown.unknown,Windows,Ontario,studentservices.uottawa.ca,0,5,9,103
1,uottawa.ca,Windows,Ontario,studentservices.uottawa.ca,0,5,9,122
1,distributel.net,Windows,Ontario,tabaret.uottawa.ca,0,5,9,19
1,rogers.com,Windows,Ontario,tabaret.uottawa.ca,0,5,9,155
1,distributel.net,Windows,Ontario,telfer.uottawa.ca,0,5,14,"1,540"
1,teksavvy.com,Windows,Ontario,uocal.uottawa.ca,0,5,9,23
1,295.ca,Windows,Ontario,uottawa.ca,0,5,9,178
1,agh-fvm.com,Windows,Ontario,uottawa.ca,0,5,9,"2,805"
1,cobourgpolice.com,Windows,Ontario,uottawa.ca,0,5,9,42
1,geegees.ca,Windows,Ontario,uottawa.ca,0,5,9,70
1,mcmaster.ca,Windows,Ontario,uottawa.ca,0,5,9,28
1,ody.ca,Windows,Ontario,uottawa.ca,0,5,9,927
1,smcproject.ca,Windows,Ontario,uottawa.ca,0,5,9,332
1,ucdsb.on.ca,Windows,Ontario,uottawa.ca,0,5,9,42
1,orgsoln.com,Windows,Ontario,uottawa.ca,0,5,14,122
1,tac.net,Windows,Ontario,uottawa.ca,0,5,14,187
1,tcc.on.ca,Windows,Ontario,uottawa.ca,0,5,14,496
1,dfait-maeci.gc.ca,Windows,Ontario,uottawa.ca,0,5,23,229
1,netcelerate.net,Windows,Ontario,uottawa.ca,0,5,23,510
1,peoplesource.ca,Windows,Ontario,uottawa.ca,0,5,23,529
1,casco.ca,Windows,Ontario,uottawa.ca,0,5,28,"1,437"
1,psc-cfp.gc.ca,Windows,Ontario,uottawa.ca,0,5,37,833
1,ripnet.com,Windows,Ontario,uottawa.ca,0,5,37,"1,840"
1,carswell.com,Windows,Ontario,uottawa.ca.libguides.com,0,5,9,"1,054"
1,pnap.net,Windows,Ontario,uottawa.ca.libguides.com,0,5,9,187
1,cia.com,Windows,Ontario,uottawa.ca.libguides.com,0,5,14,178
1,uwo.ca,Windows,Ontario,uottawa.ca.libguides.com,0,5,14,407
1,bell.ca,Windows,Ontario,us-mg6.mail.yahoo.com,0,5,9,192
1,vianet.ca,Windows,Ontario,virtualcampus.uottawa.ca,0,5,9,286
1,rogers.com,Windows,Ontario,web.ebscohost.com,0,5,23,150
1,primus.ca,Windows,Ontario,web.ebscohost.com.proxy.bib.uottawa.ca,0,5,9,"1,185"
1,teksavvy.com,Windows,Ontario,web.ebscohost.com.proxy.bib.uottawa.ca,0,5,9,721
1,dsl4u.ca,Windows,Ontario,web33.uottawa.ca,0,5,9,37
1,magma.ca,Windows,Ontario,web33.uottawa.ca,0,5,9,42
1,stsn.com,Windows,Ontario,web33.uottawa.ca,0,5,9,66
1,unknown.com,Windows,Ontario,web33.uottawa.ca,0,5,9,75
1,cadth.ca,Windows,Ontario,web33.uottawa.ca,0,5,14,"4,846"
1,cia.com,Windows,Ontario,web33.uottawa.ca,0,5,19,253
1,ncf.ca,Windows,Ontario,web33.uottawa.ca,0,5,23,581
1,unknown.unknown,Windows,Ontario,www.uottawa.ca,0,5,5,112
1,tele2.se,Windows,Ostergotland County,(direct),0,5,9,"5,989"
1,unknown.unknown,Windows,Pennsylvania,google,0,5,9,33
1,comcast.net,Windows,Pennsylvania,ischool.utoronto.ca,0,5,9,42
1,bbox.fr,Windows,Poitou-Charentes,(direct),0,5,19,"1,849"
1,sfr.net,Windows,Provence-Alpes-Cote d'Azur,google,0,5,9,103
1,wanadoo.fr,Windows,Provence-Alpes-Cote d'Azur,uottawa.ca.libguides.com,0,5,9,155
1,prod-infinitum.com.mx,Windows,Puebla,promedicum.com,0,5,9,164
1,res.in,Windows,Punjab,google,0,5,9,117
1,aei.ca,Windows,Quebec,(direct),0,5,9,14
1,gatineau.qc.ca,Windows,Quebec,(direct),0,5,9,37
1,uqam.ca,Windows,Quebec,(direct),0,5,9,14
1,vif.net,Windows,Quebec,(direct),0,5,9,332
1,meconsulting.ca,Windows,Quebec,(direct),0,5,14,89
1,uqtr.ca,Windows,Quebec,(direct),0,5,14,75
1,cegep-heritage.qc.ca,Windows,Quebec,(direct),0,5,19,300
1,ec.gc.ca,Windows,Quebec,(direct),0,5,19,"7,627"
1,mustangtechno.net,Windows,Quebec,(direct),0,5,19,"3,470"
1,telebecinternet.net,Windows,Quebec,(direct),0,5,19,862
1,cmontmorency.qc.ca,Windows,Quebec,(direct),0,5,28,"3,493"
1,bell.ca,Windows,Quebec,137.122.43.51,0,5,9,33
1,unknown.unknown,Windows,Quebec,admission.uottawa.ca,0,5,9,98
1,videotron.ca,Windows,Quebec,alumni.uottawa.ca,0,5,19,145
1,barreau.qc.ca,Windows,Quebec,bing,0,5,14,66
1,oricom.ca,Windows,Quebec,canada.uottawa.ca,0,5,9,117
1,bell.ca,Windows,Quebec,commonlaw.uottawa.ca,0,5,52,"1,213"
1,umontreal.ca,Windows,Quebec,droitcivil.uottawa.ca,0,5,61,"1,929"
1,bell.ca,Windows,Quebec,engineering.uottawa.ca,0,5,9,94
1,bell.ca,Windows,Quebec,etudesup.uottawa.ca,0,5,14,370
1,unknown.unknown,Windows,Quebec,etudesup.uottawa.ca,0,5,14,248
1,ec.gc.ca,Windows,Quebec,google,0,5,9,"2,510"
1,genivar.com,Windows,Quebec,google,0,5,9,403
1,globetrotter.net,Windows,Quebec,google,0,5,9,66
1,inter.net,Windows,Quebec,google,0,5,9,187
1,uqo.ca,Windows,Quebec,google,0,5,9,"6,153"
1,wqsb.qc.ca,Windows,Quebec,google,0,5,9,9
1,pc.gc.ca,Windows,Quebec,google,0,5,14,"1,348"
1,ericsson.ca,Windows,Quebec,google,0,5,28,"1,054"
1,cegeptr.qc.ca,Windows,Quebec,google,0,5,33,595
1,securenet.net,Windows,Quebec,google,0,5,33,445
1,globetrotter.net,Windows,Quebec,google.ca,0,5,9,66
1,pch.gc.ca,Windows,Quebec,google.ca,0,5,9,28
1,pdlcc.com,Windows,Quebec,google.ca,0,5,9,211
1,b2b2c.ca,Windows,Quebec,google.ca,0,5,19,599
1,videotron.ca,Windows,Quebec,med.uottawa.ca,0,5,9,42
1,bell.ca,Windows,Quebec,med.uottawa.ca,0,5,33,782
1,videotron.ca,Windows,Quebec,medecine.uottawa.ca,0,5,28,651
1,unknown.unknown,Windows,Quebec,philosophie.uottawa.ca,0,5,9,445
1,unknown.unknown,Windows,Quebec,registraire.uottawa.ca,0,5,23,384
1,videotron.ca,Windows,Quebec,sante.uottawa.ca,0,5,19,126
1,unknown.unknown,Windows,Quebec,sciencessociales.uottawa.ca,0,5,14,"1,714"
1,distributel.net,Windows,Quebec,search,0,5,9,"3,334"
1,mcgill.ca,Windows,Quebec,search,0,5,9,159
1,cgocable.ca,Windows,Quebec,search,0,5,47,576
1,videotron.ca,Windows,Quebec,socialsciences.uottawa.ca,0,5,9,70
1,securenet.net,Windows,Quebec,telfer.uottawa.ca,0,5,9,131
1,agnico-laronde.com,Windows,Quebec,uottawa.ca,0,5,9,407
1,cgocable.ca,Windows,Quebec,uottawa.ca,0,5,9,14
1,cooptel.qc.ca,Windows,Quebec,uottawa.ca,0,5,9,14
1,derytele.com,Windows,Quebec,uottawa.ca,0,5,9,"1,189"
1,cegep-heritage.qc.ca,Windows,Quebec,uottawa.ca,0,5,14,613
1,rabaskatremblant.com,Windows,Quebec,uottawa.ca,0,5,14,777
1,heenan.ca,Windows,Quebec,uottawa.ca,0,5,19,866
1,privatedns.com,Windows,Quebec,uottawa.ca,0,5,19,"2,421"
1,civilisations.ca,Windows,Quebec,uottawa.ca,0,5,23,"12,539"
1,vif.net,Windows,Quebec,uottawa.ca,0,5,28,"9,350"
1,securenet.net,Windows,Quebec,uottawa.ca,0,5,84,"2,369"
1,acanac.net,Windows,Quebec,uottawa.ca.libguides.com,0,5,9,"7,777"
1,globetrotter.net,Windows,Quebec,uottawa.ca.libguides.com,0,5,9,150
1,videotron.ca,Windows,Quebec,ustpaul.ca,0,5,14,"2,093"
1,bell.ca,Windows,Quebec,virtualcampus.uottawa.ca,0,5,9,342
1,videotron.ca,Windows,Quebec,virtualcampus.uottawa.ca,0,5,9,159
1,civilisations.ca,Windows,Quebec,web33.uottawa.ca,0,5,9,"4,748"
1,dsl4u.ca,Windows,Quebec,web33.uottawa.ca,0,5,9,28
1,acanac.net,Windows,Quebec,web33.uottawa.ca,0,5,14,84
1,mcgill.ca,Windows,Quebec,web33.uottawa.ca,0,5,23,"1,967"
1,,Windows,Quebec,web33.uottawa.ca,0,5,33,"3,900"
1,videotron.ca,Windows,Quebec,www1.dlinksearch.com,0,5,9,75
1,bell.ca,Windows,Quebec,yahoo,0,5,14,567
1,telefonica.net,Windows,Region of Murcia,archive.org,0,5,9,365
1,saudi.net.sa,Windows,Riyadh Province,(direct),0,5,9,94
1,nesma.net.sa,Windows,Riyadh Province,google,0,5,9,609
1,unknown.unknown,Windows,Sakha,go.mail.ru,0,5,9,164
1,unknown.unknown,Windows,Samara Oblast,(direct),0,5,9,52
1,virtua.com.br,Windows,Sao Paulo,(direct),0,5,23,"1,498"
1,virtua.com.br,Windows,Sao Paulo,facebook.com,0,5,14,173
1,unknown.unknown,Windows,Saskatchewan,google,0,5,9,56
1,unknown.unknown,Windows,Saskatchewan,telfer.uottawa.ca,0,5,9,"3,240"
1,gla.ac.uk,Windows,Scotland,google,0,5,28,"1,283"
1,tm.net.my,Windows,Selangor,google.com.my,0,5,9,234
1,unknown.unknown,Windows,Selangor,writingcentre.uottawa.ca,0,5,19,"1,419"
1,unknown.unknown,Windows,Shanghai,(direct),0,5,9,28
1,iwsservers.com,Windows,South Dakota,catalogue.bib.uottawa.ca,0,5,14,"1,447"
1,tno.nl,Windows,South Holland,uottawa.ca,0,5,14,197
1,tedata.net,Windows,Suez,uottawa.ca,0,5,9,131
1,urv.es,Windows,Tarragona,uottawa.ca.libguides.com,0,5,28,478
1,unknown.unknown,Windows,Tehran,registrar.uottawa.ca,0,5,14,581
1,fugro.com,Windows,Texas,google,0,5,42,"1,442"
1,comcast.net,Windows,Utah,web33.uottawa.ca,0,5,14,192
1,unknown.unknown,Windows,Uttar Pradesh,uottawa.ca,0,5,33,"2,997"
1,cable.net.co,Windows,Valle del Cauca,google,0,5,9,80
1,comhem.se,Windows,Vastra Gotaland County,cdp-hrc.uottawa.ca,0,5,9,688
1,latrobe.edu.au,Windows,Victoria,google,0,5,19,473
1,aber.ac.uk,Windows,Wales,google,0,5,23,"2,411"
1,aber.ac.uk,Windows,Wales,uottawa.ca,0,5,5,"7,815"
1,virginmedia.com,Windows,Wales,uottawa.ca,0,5,14,164
1,unknown.unknown,Windows,West Java,google,0,5,14,454
1,bresnan.net,Windows,Wyoming,(direct),0,5,5,674
1,gov.yk.ca,Windows,Yukon Territory,web5.uottawa.ca,0,5,9,192
1,pern.pk,Windows,,(direct),0,9,33,"4,050"
1,unknown.unknown,Windows,,admission.uottawa.ca,0,9,42,"3,189"
1,ezecom.com.kh,Windows,,registrar.uottawa.ca,0,9,19,421
1,vdc.vn,Windows,,uottawa.ca,0,9,19,164
1,telus.net,Windows,Alberta,uottawa.ca,0,9,28,"6,513"
1,mediaways.net,Windows,Baden-Wurttemberg,google,0,9,28,543
1,m-online.net,Windows,Bavaria,uottawa.ca,0,9,19,84
1,comcast.net,Windows,Delaware,uottawa.ca,0,9,37,557
1,wanadoo.fr,Windows,Ile-de-France,google,0,9,19,"2,379"
1,unknown.unknown,Windows,Jiangsu,uottawa.ca,0,9,33,"3,282"
1,mtsallstream.net,Windows,Manitoba,uottawa.ca,0,9,23,"3,732"
1,verizon.net,Windows,Maryland,writingcentre.uottawa.ca,0,9,61,"6,733"
1,netia.com.pl,Windows,Masovian Voivodeship,google,0,9,33,637
1,bellaliant.net,Windows,New Brunswick,(direct),0,9,33,192
1,wayport.net,Windows,New York,(direct),0,9,23,941
1,dal.ca,Windows,Nova Scotia,(direct),0,9,23,75
1,eastlink.ca,Windows,Nova Scotia,uottawa.ca,0,9,28,136
1,ucdsb.on.ca,Windows,Ontario,(direct),0,9,33,"5,099"
1,rogers.com,Windows,Ontario,alumni.uottawa.ca,0,9,66,"9,112"
1,primus.ca,Windows,Ontario,catalogue.bib.uottawa.ca,0,9,42,295
1,magma.ca,Windows,Ontario,ccs.uottawa.ca,0,9,19,243
1,rogers.com,Windows,Ontario,ccs.uottawa.ca,0,9,28,"1,503"
1,unknown.unknown,Windows,Ontario,courseweb.uottawa.ca,0,9,19,379
1,videotron.ca,Windows,Ontario,droitcivil.uottawa.ca,0,9,19,42
1,unknown.unknown,Windows,Ontario,findbestlist.com,0,9,23,"1,245"
1,acart.com,Windows,Ontario,google,0,9,19,880
1,velcom.ca,Windows,Ontario,google,0,9,47,"5,352"
1,dc-uoit.net,Windows,Ontario,google,0,9,66,"4,434"
1,nrc.ca,Windows,Ontario,google,0,9,80,"6,335"
1,uottawa.ca,Windows,Ontario,medicine.uottawa.ca,0,9,42,688
1,rogers.com,Windows,Ontario,registraire.uottawa.ca,0,9,19,"2,327"
1,uottawa.ca,Windows,Ontario,sciencessociales.uottawa.ca,0,9,28,192
1,teksavvy.com,Windows,Ontario,socialsciences.uottawa.ca,0,9,19,61
1,uwo.ca,Windows,Ontario,uottawa.ca,0,9,19,47
1,cogentco.com,Windows,Ontario,uottawa.ca,0,9,28,613
1,navcanada.ca,Windows,Ontario,web33.uottawa.ca,0,9,47,"5,890"
1,bell.ca,Windows,Ontario,webcrawler.com,0,9,28,"6,611"
1,uottawa.ca,Windows,Ontario,yahoo,0,9,42,"1,690"
1,wanadoo.fr,Windows,Pays de la Loire,google,0,9,19,346
1,videotron.ca,Windows,Quebec,ask,0,9,19,122
1,mcgill.ca,Windows,Quebec,droitcivil.uottawa.ca,0,9,28,94
1,cegep-ste-foy.qc.ca,Windows,Quebec,google,0,9,37,398
1,umontreal.ca,Windows,Quebec,guides.bib.umontreal.ca,0,9,33,"1,100"
1,bell.ca,Windows,Quebec,sante.uottawa.ca,0,9,19,98
1,uqam.ca,Windows,Quebec,uottawa.ca,0,9,14,"3,189"
1,concordia.ca,Windows,Quebec,uottawa.ca,0,9,28,"3,849"
1,movistar.cl,Windows,Valparaiso Region,google,0,9,19,84
1,smartone.com,Windows,,(direct),0,14,33,421
1,unknown.unknown,Windows,,droitcivil.uottawa.ca,0,14,75,"2,486"
1,hkbu.edu.hk,Windows,,google.com.hk,0,14,42,515
1,ntlworld.ie,Windows,Dublin City,commonlaw.uottawa.ca,0,14,28,"1,920"
1,ex.ac.uk,Windows,England,(direct),0,14,66,"2,931"
1,telus.com,Windows,Ontario,(direct),0,14,28,"2,407"
1,parl.gc.ca,Windows,Ontario,(direct),0,14,47,"2,542"
1,bell.ca,Windows,Ontario,aesissa.ca,0,14,103,"12,769"
1,uottawa.ca,Windows,Ontario,arts.uottawa.ca,0,14,112,"7,309"
1,unknown.unknown,Windows,Ontario,coop.uottawa.ca,0,14,98,"5,876"
1,unknown.unknown,Windows,Ontario,engineering.uottawa.ca,0,14,33,164
1,acndigital.net,Windows,Ontario,google,0,14,33,"4,687"
1,pnap.net,Windows,Ontario,google.ca,0,14,42,"3,591"
1,unknown.unknown,Windows,Ontario,science.uottawa.ca,0,14,33,908
1,bell.ca,Windows,Ontario,tlss.uottawa.ca,0,14,47,"3,334"
1,magma.ca,Windows,Ontario,uottawa.ca,0,14,28,726
1,nipissingu.ca,Windows,Ontario,uottawa.ca,0,14,42,"9,528"
1,utoronto.ca,Windows,Ontario,uottawa.ca.libguides.com,0,14,33,"8,185"
1,teksavvy.com,Windows,Ontario,uottawa.ca.libguides.com,0,14,37,"14,988"
1,algonquincollege.com,Windows,Ontario,web33.uottawa.ca,0,14,66,"2,866"
1,vif.net,Windows,Quebec,google,0,14,33,"12,277"
1,mcgill.ca,Windows,Quebec,uottawa.ca,0,14,33,89
1,harvard.edu,Windows,Massachusetts,(direct),0,19,37,"2,294"
1,verizon.net,Windows,Massachusetts,(direct),0,19,37,323
1,bell.ca,Windows,Ontario,notify.bluecoat.com,0,19,52,"2,997"
1,cepn-fnec.com,Windows,Quebec,uottawa.ca,0,19,56,"6,115"
1,unknown.unknown,Windows,,lib.uottawa.ca,0,23,70,"1,302"
1,rr.com,Windows,California,uottawa.ca,0,23,47,421
1,nsi-ins.ca,Windows,Ontario,google,0,23,52,941
1,magma.ca,Windows,Ontario,google,0,23,84,"6,096"
1,bell.ca,Windows,Ontario,olbi.uottawa.ca,0,23,52,"4,317"
1,benthos.org,Windows,Ontario,uottawa.ca,0,23,66,"3,638"
1,videotron.ca,Windows,Quebec,droitcivil.uottawa.ca,0,23,66,"5,553"
1,vtr.net,Windows,Valparaiso Region,uottawa.ca,0,23,52,272
1,smartone.com,Windows,,web33.uottawa.ca,0,33,89,"6,373"
1,benthos.org,Windows,Ontario,google.ca,0,56,192,"11,177"
1,algonquincollege.com,Windows,Ontario,uottawa.ca,0,61,169,"9,027"
1,orange.co.ke,Windows,,(direct),5,5,5,0
1,arope.com,Windows,,arts.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,ca-mg6.mail.yahoo.com,5,5,5,0
1,,Windows,,catalogue.bib.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,catalogue.bib.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,cdp-hrc.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,coop.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,facebook.com,5,5,5,0
1,alshamil.net.ae,Windows,,google,5,5,5,0
1,blueline.mg,Windows,,google,5,5,5,0
1,cgscomm.net,Windows,,google,5,5,5,0
1,edu.pk,Windows,,google,5,5,5,0
1,halfmoon.com,Windows,,google,5,5,5,0
1,hotsplots.net,Windows,,google,5,5,5,0
1,hunghiepgroup.com,Windows,,google,5,5,5,0
1,nus.edu.sg,Windows,,google,5,5,5,0
1,sipef.ci,Windows,,google,5,5,5,0
1,tps.uz,Windows,,google,5,5,5,0
1,univ-annaba.dz,Windows,,google,5,5,5,0
1,wateen.net,Windows,,google,5,5,5,0
1,zamanuniversity.com,Windows,,google,5,5,5,0
1,bas-net.by,Windows,,google.by,5,5,5,0
1,mil.np,Windows,,google.ca,5,5,5,0
1,unknown.unknown,Windows,,google.ca,5,5,5,0
1,unknown.unknown,Windows,,google.co.cr,5,5,5,0
1,unknown.unknown,Windows,,google.co.zw,5,5,5,0
1,sbb.rs,Windows,,google.com,5,5,5,0
1,uh.cu,Windows,,google.com.cu,5,5,5,0
1,saudi.net.sa,Windows,,google.com.sa,5,5,5,0
1,cytanet.com.cy,Windows,,google.es,5,5,5,0
1,sbb.rs,Windows,,google.rs,5,5,5,0
1,togotelecom.tg,Windows,,google.tg,5,5,5,0
1,ezecom.com.kh,Windows,,ovidsp.tx.ovid.com.proxy.bib.uottawa.ca,5,5,5,0
1,prtc.net,Windows,,registrar.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,registrar.uottawa.ca,5,5,5,0
1,,Windows,,residence.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,ruor.uottawa.ca,5,5,5,0
1,unknown.unknown,Windows,,science.uottawa.ca,5,5,5,0
1,aviso.ci,Windows,,search,5,5,5,0
1,unknown.cm,Windows,,tlss.uottawa.ca,5,5,5,0
1,afnet.net,Windows,,uottawa.ca,5,5,5,0
1,alshamil.net.ae,Windows,,uottawa.ca,5,5,5,0
1,enitel.net.ni,Windows,,uottawa.ca,5,5,5,0
